ID;SKU;Permalink;_cost;_reference;_sref1;_sref2;"Regular Price";"Tax Class";Title
6251;PAPPCD830-840-x-h-966-bleu-canard-bl1984;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-carre-deco-lisse/?attribute_pa_dimensions=840-x-h-966&attribute_pa_color=bleu-canard-bl1984;261,53985;PAPPCD830;BL1984;;431.600211;standard;"POT CARRE DECO LISSE - 840 x H 966, Bleu canard BL1984"
6252;PAPPCD830-840-x-h-966-bleu-cobalt-bl102;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-carre-deco-lisse/?attribute_pa_dimensions=840-x-h-966&attribute_pa_color=bleu-cobalt-bl102;261,53985;PAPPCD830;BL102;;431.600211;standard;"POT CARRE DECO LISSE - 840 x H 966, Bleu cobalt BL102"
6253;PAPPCD830-840-x-h-966-bordeaux-r747;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-carre-deco-lisse/?attribute_pa_dimensions=840-x-h-966&attribute_pa_color=bordeaux-r747;261,53985;PAPPCD830;R747;;431.600211;standard;"POT CARRE DECO LISSE - 840 x H 966, Bordeaux R747"
6254;PAPPCD830-840-x-h-966-chocolat-br350;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-carre-deco-lisse/?attribute_pa_dimensions=840-x-h-966&attribute_pa_color=chocolat-br350;261,53985;PAPPCD830;BR350;;431.600211;standard;"POT CARRE DECO LISSE - 840 x H 966, Chocolat BR350"
6255;PAPPCD830-840-x-h-966-fuchsia-r615;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-carre-deco-lisse/?attribute_pa_dimensions=840-x-h-966&attribute_pa_color=fuchsia-r615;261,53985;PAPPCD830;R615;;431.600211;standard;"POT CARRE DECO LISSE - 840 x H 966, Fuchsia R615"
6256;PAPPCD830-840-x-h-966-gris-anthracite-g932;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-carre-deco-lisse/?attribute_pa_dimensions=840-x-h-966&attribute_pa_color=gris-anthracite-g932;261,53985;PAPPCD830;G932;;431.600211;standard;"POT CARRE DECO LISSE - 840 x H 966, Gris Anthracite G932"
6257;PAPPCD830-840-x-h-966-gris-sourie-g587;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-carre-deco-lisse/?attribute_pa_dimensions=840-x-h-966&attribute_pa_color=gris-sourie-g587;261,53985;PAPPCD830;G587;;431.600211;standard;"POT CARRE DECO LISSE - 840 x H 966, Gris souris G587"
6258;PAPPCD830-840-x-h-966-ivoire-b715;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-carre-deco-lisse/?attribute_pa_dimensions=840-x-h-966&attribute_pa_color=ivoire-b715;261,53985;PAPPCD830;B715;;431.600211;standard;"POT CARRE DECO LISSE - 840 x H 966, Ivoire B715"
6259;PAPPCD830-840-x-h-966-jaune-moutarde-j713;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-carre-deco-lisse/?attribute_pa_dimensions=840-x-h-966&attribute_pa_color=jaune-moutarde-j713;261,53985;PAPPCD830;J713;;431.600211;standard;"POT CARRE DECO LISSE - 840 x H 966, Jaune Moutarde J713"
6260;PAPPCD830-840-x-h-966-noir;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-carre-deco-lisse/?attribute_pa_dimensions=840-x-h-966&attribute_pa_color=noir;261,53985;PAPPCD830;NOIR;;431.600211;standard;"POT CARRE DECO LISSE - 840 x H 966, Noir"
6261;PAPPCD830-840-x-h-966-orange-or548;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-carre-deco-lisse/?attribute_pa_dimensions=840-x-h-966&attribute_pa_color=orange-or548;261,53985;PAPPCD830;OR548;;431.600211;standard;"POT CARRE DECO LISSE - 840 x H 966, Orange OR548"
6262;PAPPCD830-840-x-h-966-rouge-r701;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-carre-deco-lisse/?attribute_pa_dimensions=840-x-h-966&attribute_pa_color=rouge-r701;261,53985;PAPPCD830;R701;;431.600211;standard;"POT CARRE DECO LISSE - 840 x H 966, Rouge R701"
6263;PAPPCD830-840-x-h-966-sable;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-carre-deco-lisse/?attribute_pa_dimensions=840-x-h-966&attribute_pa_color=sable;261,53985;PAPPCD830;SABLE;;431.600211;standard;"POT CARRE DECO LISSE - 840 x H 966, Sable"
6264;PAPPCD830-840-x-h-966-taupe-g1519;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-carre-deco-lisse/?attribute_pa_dimensions=840-x-h-966&attribute_pa_color=taupe-g1519;261,53985;PAPPCD830;G1519;;431.600211;standard;"POT CARRE DECO LISSE - 840 x H 966, Taupe G1519"
6265;PAPPCD830-840-x-h-966-terre-cuite;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-carre-deco-lisse/?attribute_pa_dimensions=840-x-h-966&attribute_pa_color=terre-cuite;261,53985;PAPPCD830;TC;;431.600211;standard;"POT CARRE DECO LISSE - 840 x H 966, Terre cuite TC"
6266;PAPPCD830-840-x-h-966-terre-cuite-vieillie;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-carre-deco-lisse/?attribute_pa_dimensions=840-x-h-966&attribute_pa_color=terre-cuite-vieillie;261,53985;PAPPCD830;TCV;;431.600211;standard;"POT CARRE DECO LISSE - 840 x H 966, Terre cuite vieillie TCV"
6267;PAPPCD830-840-x-h-966-vert-anis-v1318;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-carre-deco-lisse/?attribute_pa_dimensions=840-x-h-966&attribute_pa_color=vert-anis-v1318;261,53985;PAPPCD830;V1318;;431.600211;standard;"POT CARRE DECO LISSE - 840 x H 966, Vert anis V1318"
6268;PAPPCD830-840-x-h-966-vert-olive-v712;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-carre-deco-lisse/?attribute_pa_dimensions=840-x-h-966&attribute_pa_color=vert-olive-v712;261,53985;PAPPCD830;V712;;431.600211;standard;"POT CARRE DECO LISSE - 840 x H 966, Vert olive G712"
6269;PAPPCD830-840-x-h-966-vert-sapin-v414;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-carre-deco-lisse/?attribute_pa_dimensions=840-x-h-966&attribute_pa_color=vert-sapin-v414;261,53985;PAPPCD830;V414;;431.600211;standard;"POT CARRE DECO LISSE - 840 x H 966, Vert sapin V414"
6270;PAP-PCD-CORTEN;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-carre-deco-corten/;821,7066;PAPPCD-1030-CORTEN;"a:4:{i:6274;s:0:"""";i:6273;s:0:"""";i:6272;s:0:"""";i:6271;s:0:"""";}";"a:4:{i:6274;s:0:"""";i:6273;s:0:"""";i:6272;s:0:"""";i:6271;s:0:"""";}";;standard;"POT CARRE DECO CORTEN"
6271;PAP-PCD-1030-CORTEN-1030-x-h-1200;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-carre-deco-corten/?attribute_pa_dimensions=1030-x-h-1200;821,7066;PAPPCD-1030-CORTEN;;;1155.050316;standard;"POT CARRE DECO CORTEN - 1030 x H 1200"
6272;PAP-PCD-1230-CORTEN-1270-x-h-1400;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-carre-deco-corten/?attribute_pa_dimensions=1270-x-h-1400;1138,94495;PAPPCD-1230-CORTEN;;;1564.850637;standard;"POT CARRE DECO CORTEN - 1270 x H 1400"
6273;PAP-PCD-630-CORTEN-630-x-h-735;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-carre-deco-corten/?attribute_pa_dimensions=630-x-h-735;400,45005;PAPPCD-630-CORTEN;;;606.627063;standard;"POT CARRE DECO CORTEN - 630 x H 735"
6274;PAP-PCD-830-CORTEN-840-x-h-966;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-carre-deco-corten/?attribute_pa_dimensions=840-x-h-966;639,6819;PAPPCD-830-CORTEN;;;908.059194;standard;"POT CARRE DECO CORTEN - 840 x H 966"
6275;PAPPDCA;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-design-carre-avec-bac-200/;95,40245;PAPPDCA400B;VL714;;;standard;"POT DESIGN CARRE AVEC BAC 200"
6276;PAPPDCA400B-405-x-405-h-805-aubergine-vl714;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-design-carre-avec-bac-200/?attribute_pa_dimensions=405-x-405-h-805&attribute_pa_color=aubergine-vl714;95,40245;PAPPDCA400B;VL714;;215.967087;standard;"POT DESIGN CARRE AVEC BAC 200 - 405 X 405 H 805, Aubergine VL714"
6277;PAPPDCA400B-405-x-405-h-805-bleu-azur-bl314;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-design-carre-avec-bac-200/?attribute_pa_dimensions=405-x-405-h-805&attribute_pa_color=bleu-azur-bl314;95,40245;PAPPDCA400B;BL314;;215.967087;standard;"POT DESIGN CARRE AVEC BAC 200 - 405 X 405 H 805, Bleu azur BL314"
6278;PAPPDCA400B-405-x-405-h-805-bleu-canard-bl1984;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-design-carre-avec-bac-200/?attribute_pa_dimensions=405-x-405-h-805&attribute_pa_color=bleu-canard-bl1984;95,40245;PAPPDCA400B;BL1984;;215.967087;standard;"POT DESIGN CARRE AVEC BAC 200 - 405 X 405 H 805, Bleu canard BL1984"
6279;PAPPDCA400B-405-x-405-h-805-bleu-cobalt-bl102;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-design-carre-avec-bac-200/?attribute_pa_dimensions=405-x-405-h-805&attribute_pa_color=bleu-cobalt-bl102;95,40245;PAPPDCA400B;BL102;;215.967087;standard;"POT DESIGN CARRE AVEC BAC 200 - 405 X 405 H 805, Bleu cobalt BL102"
6280;PAPPDCA400B-405-x-405-h-805-bordeaux-r747;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-design-carre-avec-bac-200/?attribute_pa_dimensions=405-x-405-h-805&attribute_pa_color=bordeaux-r747;95,40245;PAPPDCA400B;R747;;215.967087;standard;"POT DESIGN CARRE AVEC BAC 200 - 405 X 405 H 805, Bordeaux R747"
6281;PAPPDCA400B-405-x-405-h-805-chocolat-br350;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-design-carre-avec-bac-200/?attribute_pa_dimensions=405-x-405-h-805&attribute_pa_color=chocolat-br350;95,40245;PAPPDCA400B;BR350;;215.967087;standard;"POT DESIGN CARRE AVEC BAC 200 - 405 X 405 H 805, Chocolat BR350"
6282;PAPPDCA400B-405-x-405-h-805-fuchsia-r615;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-design-carre-avec-bac-200/?attribute_pa_dimensions=405-x-405-h-805&attribute_pa_color=fuchsia-r615;95,40245;PAPPDCA400B;R615;;215.967087;standard;"POT DESIGN CARRE AVEC BAC 200 - 405 X 405 H 805, Fuchsia R615"
6283;PAPPDCA400B-405-x-405-h-805-gris-anthracite-g932;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-design-carre-avec-bac-200/?attribute_pa_dimensions=405-x-405-h-805&attribute_pa_color=gris-anthracite-g932;95,40245;PAPPDCA400B;G932;;215.967087;standard;"POT DESIGN CARRE AVEC BAC 200 - 405 X 405 H 805, Gris Anthracite G932"
6284;PAPPDCA400B-405-x-405-h-805-gris-sourie-g587;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-design-carre-avec-bac-200/?attribute_pa_dimensions=405-x-405-h-805&attribute_pa_color=gris-sourie-g587;95,40245;PAPPDCA400B;G587;;215.967087;standard;"POT DESIGN CARRE AVEC BAC 200 - 405 X 405 H 805, Gris souris G587"
6285;PAPPDCA400B-405-x-405-h-805-ivoire-b715;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-design-carre-avec-bac-200/?attribute_pa_dimensions=405-x-405-h-805&attribute_pa_color=ivoire-b715;95,40245;PAPPDCA400B;B715;;215.967087;standard;"POT DESIGN CARRE AVEC BAC 200 - 405 X 405 H 805, Ivoire B715"
6286;PAPPDCA400B-405-x-405-h-805-jaune-moutarde-j713;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-design-carre-avec-bac-200/?attribute_pa_dimensions=405-x-405-h-805&attribute_pa_color=jaune-moutarde-j713;95,40245;PAPPDCA400B;J713;;215.967087;standard;"POT DESIGN CARRE AVEC BAC 200 - 405 X 405 H 805, Jaune Moutarde J713"
6287;PAPPDCA400B-405-x-405-h-805-noir;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-design-carre-avec-bac-200/?attribute_pa_dimensions=405-x-405-h-805&attribute_pa_color=noir;95,40245;PAPPDCA400B;NOIR;;215.967087;standard;"POT DESIGN CARRE AVEC BAC 200 - 405 X 405 H 805, Noir"
6288;PAPPDCA400B-405-x-405-h-805-orange-or548;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-design-carre-avec-bac-200/?attribute_pa_dimensions=405-x-405-h-805&attribute_pa_color=orange-or548;95,40245;PAPPDCA400B;OR548;;215.967087;standard;"POT DESIGN CARRE AVEC BAC 200 - 405 X 405 H 805, Orange OR548"
6289;PAPPDCA400B-405-x-405-h-805-rouge-r701;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-design-carre-avec-bac-200/?attribute_pa_dimensions=405-x-405-h-805&attribute_pa_color=rouge-r701;95,40245;PAPPDCA400B;R701;;215.967087;standard;"POT DESIGN CARRE AVEC BAC 200 - 405 X 405 H 805, Rouge R701"
6290;PAPPDCA400B-405-x-405-h-805-sable;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-design-carre-avec-bac-200/?attribute_pa_dimensions=405-x-405-h-805&attribute_pa_color=sable;95,40245;PAPPDCA400B;SABLE;;215.967087;standard;"POT DESIGN CARRE AVEC BAC 200 - 405 X 405 H 805, Sable"
6291;PAPPDCA400B-405-x-405-h-805-taupe-g1519;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-design-carre-avec-bac-200/?attribute_pa_dimensions=405-x-405-h-805&attribute_pa_color=taupe-g1519;95,40245;PAPPDCA400B;G1519;;215.967087;standard;"POT DESIGN CARRE AVEC BAC 200 - 405 X 405 H 805, Taupe G1519"
6292;PAPPDCA400B-405-x-405-h-805-terre-cuite;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-design-carre-avec-bac-200/?attribute_pa_dimensions=405-x-405-h-805&attribute_pa_color=terre-cuite;95,40245;PAPPDCA400B;TC;;215.967087;standard;"POT DESIGN CARRE AVEC BAC 200 - 405 X 405 H 805, Terre cuite TC"
6293;PAPPDCA400B-405-x-405-h-805-terre-cuite-vieillie;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-design-carre-avec-bac-200/?attribute_pa_dimensions=405-x-405-h-805&attribute_pa_color=terre-cuite-vieillie;95,40245;PAPPDCA400B;TCV;;215.967087;standard;"POT DESIGN CARRE AVEC BAC 200 - 405 X 405 H 805, Terre cuite vieillie TCV"
6294;PAPPDCA400B-405-x-405-h-805-vert-anis-v1318;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-design-carre-avec-bac-200/?attribute_pa_dimensions=405-x-405-h-805&attribute_pa_color=vert-anis-v1318;95,40245;PAPPDCA400B;V1318;;215.967087;standard;"POT DESIGN CARRE AVEC BAC 200 - 405 X 405 H 805, Vert anis V1318"
6295;PAPPDCA400B-405-x-405-h-805-vert-olive-v712;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-design-carre-avec-bac-200/?attribute_pa_dimensions=405-x-405-h-805&attribute_pa_color=vert-olive-v712;95,40245;PAPPDCA400B;V712;;215.967087;standard;"POT DESIGN CARRE AVEC BAC 200 - 405 X 405 H 805, Vert olive G712"
6296;PAPPDCA400B-405-x-405-h-805-vert-sapin-v414;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-design-carre-avec-bac-200/?attribute_pa_dimensions=405-x-405-h-805&attribute_pa_color=vert-sapin-v414;95,40245;PAPPDCA400B;V414;;215.967087;standard;"POT DESIGN CARRE AVEC BAC 200 - 405 X 405 H 805, Vert sapin V414"
6297;PAPPDCA500B-510-x-510-h-1010-aubergine-vl714;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-design-carre-avec-bac-200/?attribute_pa_dimensions=510-x-510-h-1010&attribute_pa_color=aubergine-vl714;143,12155;PAPPDCA500B;VL714;;282.393153;standard;"POT DESIGN CARRE AVEC BAC 200 - 510 X 510 H 1010, Aubergine VL714"
6298;PAPPDCA500B-510-x-510-h-1010-bleu-azur-bl314;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-design-carre-avec-bac-200/?attribute_pa_dimensions=510-x-510-h-1010&attribute_pa_color=bleu-azur-bl314;143,12155;PAPPDCA500B;BL314;;282.393153;standard;"POT DESIGN CARRE AVEC BAC 200 - 510 X 510 H 1010, Bleu azur BL314"
6299;PAPPDCA500B-510-x-510-h-1010-bleu-canard-bl1984;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-design-carre-avec-bac-200/?attribute_pa_dimensions=510-x-510-h-1010&attribute_pa_color=bleu-canard-bl1984;143,12155;PAPPDCA500B;BL1984;;282.393153;standard;"POT DESIGN CARRE AVEC BAC 200 - 510 X 510 H 1010, Bleu canard BL1984"
6300;PAPPDCA500B-510-x-510-h-1010-bleu-cobalt-bl102;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-design-carre-avec-bac-200/?attribute_pa_dimensions=510-x-510-h-1010&attribute_pa_color=bleu-cobalt-bl102;143,12155;PAPPDCA500B;BL102;;282.393153;standard;"POT DESIGN CARRE AVEC BAC 200 - 510 X 510 H 1010, Bleu cobalt BL102"
6301;PAPPDCA500B-510-x-510-h-1010-bordeaux-r747;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-design-carre-avec-bac-200/?attribute_pa_dimensions=510-x-510-h-1010&attribute_pa_color=bordeaux-r747;143,12155;PAPPDCA500B;R747;;282.393153;standard;"POT DESIGN CARRE AVEC BAC 200 - 510 X 510 H 1010, Bordeaux R747"
6302;PAPPDCA500B-510-x-510-h-1010-chocolat-br350;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-design-carre-avec-bac-200/?attribute_pa_dimensions=510-x-510-h-1010&attribute_pa_color=chocolat-br350;143,12155;PAPPDCA500B;BR350;;282.393153;standard;"POT DESIGN CARRE AVEC BAC 200 - 510 X 510 H 1010, Chocolat BR350"
6303;PAPPDCA500B-510-x-510-h-1010-fuchsia-r615;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-design-carre-avec-bac-200/?attribute_pa_dimensions=510-x-510-h-1010&attribute_pa_color=fuchsia-r615;143,12155;PAPPDCA500B;R615;;282.393153;standard;"POT DESIGN CARRE AVEC BAC 200 - 510 X 510 H 1010, Fuchsia R615"
6304;PAPPDCA500B-510-x-510-h-1010-gris-anthracite-g932;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-design-carre-avec-bac-200/?attribute_pa_dimensions=510-x-510-h-1010&attribute_pa_color=gris-anthracite-g932;143,12155;PAPPDCA500B;G932;;282.393153;standard;"POT DESIGN CARRE AVEC BAC 200 - 510 X 510 H 1010, Gris Anthracite G932"
6305;PAPPDCA500B-510-x-510-h-1010-gris-sourie-g587;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-design-carre-avec-bac-200/?attribute_pa_dimensions=510-x-510-h-1010&attribute_pa_color=gris-sourie-g587;143,12155;PAPPDCA500B;G587;;282.393153;standard;"POT DESIGN CARRE AVEC BAC 200 - 510 X 510 H 1010, Gris souris G587"
6306;PAPPDCA500B-510-x-510-h-1010-ivoire-b715;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-design-carre-avec-bac-200/?attribute_pa_dimensions=510-x-510-h-1010&attribute_pa_color=ivoire-b715;143,12155;PAPPDCA500B;B715;;282.393153;standard;"POT DESIGN CARRE AVEC BAC 200 - 510 X 510 H 1010, Ivoire B715"
6307;PAPPDCA500B-510-x-510-h-1010-jaune-moutarde-j713;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-design-carre-avec-bac-200/?attribute_pa_dimensions=510-x-510-h-1010&attribute_pa_color=jaune-moutarde-j713;143,12155;PAPPDCA500B;J713;;282.393153;standard;"POT DESIGN CARRE AVEC BAC 200 - 510 X 510 H 1010, Jaune Moutarde J713"
6308;PAPPDCA500B-510-x-510-h-1010-noir;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-design-carre-avec-bac-200/?attribute_pa_dimensions=510-x-510-h-1010&attribute_pa_color=noir;143,12155;PAPPDCA500B;NOIR;;282.393153;standard;"POT DESIGN CARRE AVEC BAC 200 - 510 X 510 H 1010, Noir"
6309;PAPPDCA500B-510-x-510-h-1010-orange-or548;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-design-carre-avec-bac-200/?attribute_pa_dimensions=510-x-510-h-1010&attribute_pa_color=orange-or548;143,12155;PAPPDCA500B;OR548;;282.393153;standard;"POT DESIGN CARRE AVEC BAC 200 - 510 X 510 H 1010, Orange OR548"
6310;PAPPDCA500B-510-x-510-h-1010-rouge-r701;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-design-carre-avec-bac-200/?attribute_pa_dimensions=510-x-510-h-1010&attribute_pa_color=rouge-r701;143,12155;PAPPDCA500B;R701;;282.393153;standard;"POT DESIGN CARRE AVEC BAC 200 - 510 X 510 H 1010, Rouge R701"
6311;PAPPDCA500B-510-x-510-h-1010-sable;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-design-carre-avec-bac-200/?attribute_pa_dimensions=510-x-510-h-1010&attribute_pa_color=sable;143,12155;PAPPDCA500B;SABLE;;282.393153;standard;"POT DESIGN CARRE AVEC BAC 200 - 510 X 510 H 1010, Sable"
6312;PAPPDCA500B-510-x-510-h-1010-taupe-g1519;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-design-carre-avec-bac-200/?attribute_pa_dimensions=510-x-510-h-1010&attribute_pa_color=taupe-g1519;143,12155;PAPPDCA500B;G1519;;282.393153;standard;"POT DESIGN CARRE AVEC BAC 200 - 510 X 510 H 1010, Taupe G1519"
6313;PAPPDCA500B-510-x-510-h-1010-terre-cuite;https://www.jardinew.com/produit/amenagement-exterieur/poteries-decorations/pot-design-carre-avec-bac-200/?attribute_pa_dimensions=510-x-510-h-1010&attribute_pa_color=terre-cuite;143,12155;PAPPDCA500B;TC;;282.393153;standard;"POT DESIGN CARRE AVEC BAC 200 - 510 X 510 H 1010, Terre cuite TC"
